human,human_voice,life,nature,song,others,sec,pred_voice,men,women,pred_gender
0.0,0.4,0.0,0.1,0.5,0.1,748.6,song,0.4,0.6,read_women
0.0,0.4,0.0,0.1,0.5,0.1,748.7,song,0.5,0.5,read_men
0.1,0.3,0.1,0.0,0.5,0.2,748.8,song,0.5,0.5,read_men
0.2,0.2,0.1,0.0,0.5,0.30000000000000004,748.9,song,0.5,0.5,read_men
0.2,0.2,0.1,0.0,0.5,0.30000000000000004,749.0,song,0.5,0.5,read_men
0.2,0.1,0.1,0.0,0.6,0.30000000000000004,749.1,song,0.5,0.5,read_men
0.1,0.3,0.1,0.0,0.5,0.2,749.2,song,0.5,0.5,read_men
0.1,0.3,0.1,0.0,0.5,0.2,749.3,song,0.5,0.5,read_men
0.2,0.3,0.0,0.1,0.4,0.30000000000000004,749.4,song,0.5,0.5,read_men
0.2,0.3,0.0,0.0,0.5,0.2,749.5,song,0.6,0.4,read_men
0.2,0.2,0.0,0.0,0.6,0.2,749.6,song,0.6,0.4,read_men
0.2,0.4,0.0,0.0,0.4,0.2,749.7,human_voice,0.5,0.5,read_men
0.2,0.2,0.1,0.0,0.5,0.30000000000000004,749.8,song,0.7,0.3,read_men
0.3,0.1,0.1,0.0,0.5,0.4,749.9,song,0.6,0.4,read_men
0.4,0.0,0.1,0.0,0.5,0.5,750.0,song,0.6,0.4,read_men
0.1,0.0,0.1,0.0,0.8,0.2,750.1,song,0.6,0.4,read_men
0.2,0.1,0.0,0.0,0.7,0.2,750.2,song,0.6,0.4,read_men
0.3,0.0,0.0,0.0,0.7,0.3,750.3,song,0.6,0.4,read_men
0.4,0.1,0.0,0.0,0.5,0.4,750.4,song,0.6,0.4,read_men
0.3,0.2,0.1,0.0,0.4,0.4,750.5,song,0.6,0.4,read_men
0.4,0.1,0.1,0.0,0.4,0.5,750.6,human,0.5,0.5,read_men
0.1,0.1,0.3,0.0,0.5,0.4,750.7,song,0.7,0.3,read_men
0.2,0.1,0.1,0.0,0.6,0.30000000000000004,750.8,song,0.5,0.5,read_men
0.0,0.1,0.3,0.0,0.6,0.3,750.9,song,0.5,0.5,read_men
0.0,0.1,0.4,0.0,0.5,0.4,751.0,song,0.4,0.6,read_women
0.1,0.1,0.3,0.0,0.5,0.4,751.1,song,0.5,0.5,read_men
0.3,0.0,0.3,0.0,0.4,0.6,751.2,song,0.6,0.4,read_men
0.1,0.0,0.5,0.0,0.4,0.6,751.3,life,0.5,0.5,read_men
0.1,0.1,0.5,0.0,0.3,0.6,751.4,life,0.5,0.5,read_men
0.1,0.1,0.5,0.0,0.3,0.6,751.5,life,0.4,0.6,read_women
0.1,0.2,0.2,0.0,0.5,0.30000000000000004,751.6,song,0.4,0.6,read_women
0.0,0.2,0.3,0.0,0.5,0.3,751.7,song,0.6,0.4,read_men
0.2,0.1,0.5,0.0,0.2,0.7,751.8,life,0.6,0.4,read_men
0.3,0.1,0.4,0.0,0.2,0.7,751.9,life,0.5,0.5,read_men
0.3,0.1,0.4,0.0,0.2,0.7,752.0,life,0.5,0.5,read_men
0.4,0.0,0.4,0.0,0.2,0.8,752.1,human,0.4,0.6,read_women
0.3,0.2,0.4,0.0,0.1,0.7,752.2,life,0.3,0.7,read_women
0.4,0.2,0.2,0.0,0.2,0.6000000000000001,752.3,human,0.2,0.8,read_women
0.4,0.2,0.2,0.0,0.2,0.6000000000000001,752.4,human,0.3,0.7,read_women
0.3,0.1,0.2,0.0,0.4,0.5,752.5,song,0.3,0.7,read_women
0.2,0.1,0.3,0.0,0.4,0.5,752.6,song,0.3,0.7,read_women
0.1,0.1,0.3,0.0,0.5,0.4,752.7,song,0.3,0.7,read_women
0.1,0.1,0.3,0.0,0.5,0.4,752.8,song,0.4,0.6,read_women
0.1,0.1,0.3,0.0,0.5,0.4,752.9,song,0.4,0.6,read_women
0.2,0.2,0.3,0.0,0.3,0.5,753.0,life,0.3,0.7,read_women
0.4,0.3,0.1,0.0,0.2,0.5,753.1,human,0.3,0.7,read_women
0.4,0.3,0.1,0.0,0.2,0.5,753.2,human,0.2,0.8,read_women
0.2,0.3,0.3,0.0,0.2,0.5,753.3,human_voice,0.2,0.8,read_women
0.4,0.2,0.3,0.0,0.1,0.7,753.4,human,0.2,0.8,read_women
0.1,0.2,0.3,0.0,0.4,0.4,753.5,song,0.3,0.7,read_women
0.0,0.2,0.4,0.0,0.4,0.4,753.6,life,0.5,0.5,read_men
0.2,0.1,0.3,0.0,0.4,0.5,753.7,song,0.5,0.5,read_men
0.2,0.2,0.3,0.0,0.3,0.5,753.8,life,0.3,0.7,read_women
0.3,0.1,0.3,0.1,0.2,0.7,753.9,human,0.3,0.7,read_women
0.3,0.1,0.3,0.1,0.2,0.7,754.0,human,0.5,0.5,read_men
0.4,0.1,0.3,0.0,0.2,0.7,754.1,human,0.5,0.5,read_men
0.3,0.1,0.3,0.0,0.3,0.6,754.2,human,0.6,0.4,read_men
0.3,0.1,0.4,0.1,0.1,0.7999999999999999,754.3,life,0.6,0.4,read_men
0.1,0.1,0.4,0.1,0.3,0.6,754.4,life,0.5,0.5,read_men
0.1,0.1,0.5,0.1,0.2,0.7,754.5,life,0.5,0.5,read_men
0.1,0.1,0.5,0.1,0.2,0.7,754.6,life,0.4,0.6,read_women
0.1,0.2,0.4,0.1,0.2,0.6,754.7,life,0.5,0.5,read_men
0.1,0.2,0.3,0.1,0.3,0.5,754.8,life,0.4,0.6,read_women
0.2,0.1,0.4,0.0,0.3,0.6000000000000001,754.9,life,0.5,0.5,read_men
0.3,0.0,0.3,0.0,0.4,0.6,755.0,song,0.5,0.5,read_men
0.3,0.0,0.4,0.0,0.3,0.7,755.1,life,0.5,0.5,read_men
0.2,0.1,0.4,0.0,0.3,0.6000000000000001,755.2,life,0.5,0.5,read_men
0.3,0.1,0.2,0.0,0.4,0.5,755.3,song,0.5,0.5,read_men
0.1,0.2,0.2,0.0,0.5,0.30000000000000004,755.4,song,0.6,0.4,read_men
0.0,0.0,0.3,0.0,0.7,0.3,755.5,song,0.6,0.4,read_men
0.1,0.1,0.3,0.0,0.5,0.4,755.6,song,0.5,0.5,read_men
0.3,0.0,0.1,0.0,0.6,0.4,755.7,song,0.5,0.5,read_men
0.2,0.1,0.3,0.0,0.4,0.5,755.8,song,0.5,0.5,read_men
0.3,0.2,0.2,0.0,0.3,0.5,755.9,human,0.5,0.5,read_men
0.3,0.2,0.2,0.0,0.3,0.5,756.0,human,0.5,0.5,read_men
0.2,0.2,0.3,0.0,0.3,0.5,756.1,life,0.5,0.5,read_men
0.2,0.2,0.4,0.0,0.2,0.6000000000000001,756.2,life,0.2,0.8,read_women
0.3,0.2,0.4,0.0,0.1,0.7,756.3,life,0.5,0.5,read_men
0.3,0.2,0.4,0.0,0.1,0.7,756.4,life,0.2,0.8,read_women
0.5,0.1,0.3,0.0,0.1,0.8,756.5,human,0.2,0.8,read_women
0.4,0.1,0.4,0.0,0.1,0.8,756.6,human,0.2,0.8,read_women
0.6,0.2,0.2,0.0,0.0,0.8,756.7,human,0.2,0.8,read_women
0.6,0.2,0.1,0.0,0.1,0.7,756.8,human,0.2,0.8,read_women
0.5,0.2,0.2,0.0,0.1,0.7,756.9,human,0.2,0.8,read_women
0.5,0.2,0.2,0.0,0.1,0.7,757.0,human,0.1,0.9,read_women
0.5,0.2,0.2,0.0,0.1,0.7,757.1,human,0.1,0.9,read_women
0.4,0.1,0.4,0.0,0.1,0.8,757.2,human,0.1,0.9,read_women
0.3,0.3,0.4,0.0,0.0,0.7,757.3,life,0.0,1.0,read_women
0.3,0.3,0.4,0.0,0.0,0.7,757.4,life,0.1,0.9,read_women
0.2,0.2,0.4,0.0,0.2,0.6000000000000001,757.5,life,0.1,0.9,read_women
0.2,0.2,0.3,0.0,0.3,0.5,757.6,life,0.1,0.9,read_women
0.1,0.2,0.3,0.0,0.4,0.4,757.7,song,0.1,0.9,read_women
0.1,0.1,0.3,0.1,0.4,0.5,757.8,song,0.2,0.8,read_women
0.3,0.1,0.4,0.0,0.2,0.7,757.9,life,0.3,0.7,read_women
0.2,0.1,0.3,0.0,0.4,0.5,758.0,song,0.5,0.5,read_men
0.1,0.3,0.3,0.0,0.3,0.4,758.1,human_voice,0.4,0.6,read_women
0.2,0.3,0.2,0.0,0.3,0.4,758.2,human_voice,0.4,0.6,read_women
0.2,0.4,0.2,0.0,0.2,0.4,758.3,human_voice,0.4,0.6,read_women
0.1,0.4,0.2,0.0,0.3,0.30000000000000004,758.4,human_voice,0.3,0.7,read_women
0.1,0.4,0.1,0.0,0.4,0.2,758.5,human_voice,0.2,0.8,read_women
0.1,0.3,0.2,0.1,0.3,0.4,758.6,human_voice,0.3,0.7,read_women
0.3,0.2,0.2,0.0,0.3,0.5,758.7,human,0.2,0.8,read_women
0.2,0.2,0.2,0.0,0.4,0.4,758.8,song,0.3,0.7,read_women
0.4,0.4,0.1,0.0,0.1,0.5,758.9,human,0.5,0.5,read_men
0.3,0.4,0.1,0.0,0.2,0.4,759.0,human_voice,0.4,0.6,read_women
0.3,0.4,0.1,0.0,0.2,0.4,759.1,human_voice,0.4,0.6,read_women
0.4,0.3,0.2,0.0,0.1,0.6000000000000001,759.2,human,0.4,0.6,read_women
0.3,0.2,0.4,0.0,0.1,0.7,759.3,life,0.4,0.6,read_women
0.4,0.3,0.1,0.0,0.2,0.5,759.4,human,0.5,0.5,read_men
0.3,0.2,0.5,0.0,0.0,0.8,759.5,life,0.6,0.4,read_men
0.2,0.1,0.4,0.0,0.3,0.6000000000000001,759.6,life,0.2,0.8,read_women
0.2,0.4,0.2,0.0,0.2,0.4,759.7,human_voice,0.2,0.8,read_women
0.2,0.4,0.1,0.0,0.3,0.30000000000000004,759.8,human_voice,0.3,0.7,read_women
0.2,0.3,0.1,0.0,0.4,0.30000000000000004,759.9,song,0.2,0.8,read_women
0.3,0.3,0.0,0.0,0.4,0.3,760.0,song,0.2,0.8,read_women
0.1,0.3,0.0,0.0,0.6,0.1,760.1,song,0.2,0.8,read_women
0.2,0.3,0.0,0.0,0.5,0.2,760.2,song,0.3,0.7,read_women
0.2,0.3,0.1,0.0,0.4,0.30000000000000004,760.3,song,0.4,0.6,read_women
0.4,0.3,0.1,0.0,0.2,0.5,760.4,human,0.4,0.6,read_women
0.3,0.0,0.3,0.0,0.4,0.6,760.5,song,0.6,0.4,read_men
0.1,0.2,0.3,0.0,0.4,0.4,760.6,song,0.6,0.4,read_men
0.2,0.0,0.2,0.1,0.5,0.5,760.7,song,0.3,0.7,read_women
0.3,0.0,0.2,0.0,0.5,0.5,760.8,song,0.4,0.6,read_women
0.3,0.0,0.3,0.0,0.4,0.6,760.9,song,0.6,0.4,read_men
0.4,0.0,0.1,0.0,0.5,0.5,761.0,song,0.6,0.4,read_men
0.3,0.0,0.1,0.0,0.6,0.4,761.1,song,0.4,0.6,read_women
0.3,0.0,0.2,0.0,0.5,0.5,761.2,song,0.3,0.7,read_women
0.1,0.0,0.0,0.0,0.9,0.1,761.3,song,0.3,0.7,read_women
0.0,0.0,0.2,0.0,0.8,0.2,761.4,song,0.4,0.6,read_women
0.1,0.2,0.1,0.0,0.6,0.2,761.5,song,0.5,0.5,read_men
0.0,0.2,0.2,0.1,0.5,0.30000000000000004,761.6,song,0.6,0.4,read_men
0.0,0.2,0.2,0.1,0.5,0.30000000000000004,761.7,song,0.4,0.6,read_women
0.0,0.1,0.2,0.1,0.6,0.30000000000000004,761.8,song,0.5,0.5,read_men
0.1,0.1,0.3,0.0,0.5,0.4,761.9,song,0.5,0.5,read_men
0.2,0.1,0.3,0.0,0.4,0.5,762.0,song,0.2,0.8,read_women
0.1,0.1,0.2,0.0,0.6,0.30000000000000004,762.1,song,0.1,0.9,read_women
0.2,0.1,0.2,0.0,0.5,0.4,762.2,song,0.1,0.9,read_women
0.0,0.2,0.2,0.2,0.4,0.4,762.3,song,0.2,0.8,read_women
0.0,0.2,0.1,0.2,0.5,0.30000000000000004,762.4,song,0.2,0.8,read_women
0.0,0.3,0.2,0.1,0.4,0.30000000000000004,762.5,song,0.2,0.8,read_women
0.0,0.3,0.2,0.0,0.5,0.2,762.6,song,0.3,0.7,read_women
0.0,0.3,0.2,0.0,0.5,0.2,762.7,song,0.4,0.6,read_women
0.0,0.2,0.3,0.1,0.4,0.4,762.8,song,0.5,0.5,read_men
0.0,0.4,0.3,0.0,0.3,0.3,762.9,human_voice,0.5,0.5,read_men
0.1,0.2,0.1,0.2,0.4,0.4,763.0,song,0.5,0.5,read_men
0.1,0.2,0.2,0.2,0.3,0.5,763.1,song,0.7,0.3,read_men
0.2,0.0,0.3,0.1,0.4,0.6,763.2,song,0.6,0.4,read_men
0.1,0.0,0.7,0.0,0.2,0.7999999999999999,763.3,life,0.5,0.5,read_men
0.2,0.0,0.7,0.0,0.1,0.8999999999999999,763.4,life,0.7,0.3,read_men
0.3,0.0,0.6,0.0,0.1,0.8999999999999999,763.5,life,0.7,0.3,read_men
0.3,0.0,0.6,0.0,0.1,0.8999999999999999,763.6,life,0.7,0.3,read_men
0.1,0.0,0.8,0.0,0.1,0.9,763.7,life,0.7,0.3,read_men
0.1,0.0,0.8,0.0,0.1,0.9,763.8,life,0.7,0.3,read_men
0.2,0.0,0.7,0.0,0.1,0.8999999999999999,763.9,life,0.7,0.3,read_men
0.2,0.1,0.6,0.0,0.1,0.8,764.0,life,0.7,0.3,read_men
0.2,0.1,0.6,0.0,0.1,0.8,764.1,life,0.7,0.3,read_men
0.3,0.1,0.5,0.0,0.1,0.8,764.2,life,0.7,0.3,read_men
0.2,0.0,0.6,0.0,0.2,0.8,764.3,life,0.6,0.4,read_men
0.1,0.0,0.7,0.0,0.2,0.7999999999999999,764.4,life,0.7,0.3,read_men
0.2,0.1,0.6,0.0,0.1,0.8,764.5,life,0.6,0.4,read_men
0.2,0.0,0.5,0.0,0.3,0.7,764.6,life,0.8,0.2,read_men
0.3,0.0,0.4,0.0,0.3,0.7,764.7,life,0.8,0.2,read_men
0.2,0.0,0.4,0.0,0.4,0.6000000000000001,764.8,life,0.8,0.2,read_men
0.3,0.0,0.3,0.0,0.4,0.6,764.9,song,0.8,0.2,read_men
0.2,0.1,0.3,0.1,0.3,0.6,765.0,life,0.7,0.3,read_men
0.2,0.0,0.3,0.1,0.4,0.6,765.1,song,0.7,0.3,read_men
0.1,0.0,0.5,0.0,0.4,0.6,765.2,life,0.7,0.3,read_men
0.1,0.0,0.3,0.0,0.6,0.4,765.3,song,0.6,0.4,read_men
0.1,0.0,0.5,0.0,0.4,0.6,765.4,life,0.6,0.4,read_men
0.1,0.1,0.4,0.1,0.3,0.6,765.5,life,0.7,0.3,read_men
0.0,0.0,0.6,0.1,0.3,0.7,765.6,life,0.7,0.3,read_men
0.0,0.0,0.6,0.1,0.3,0.7,765.7,life,0.7,0.3,read_men
0.2,0.0,0.5,0.1,0.2,0.7999999999999999,765.8,life,0.7,0.3,read_men
0.3,0.0,0.5,0.1,0.1,0.9,765.9,life,0.7,0.3,read_men
0.2,0.0,0.4,0.2,0.2,0.8,766.0,life,0.7,0.3,read_men
0.1,0.1,0.6,0.0,0.2,0.7,766.1,life,0.7,0.3,read_men
0.1,0.0,0.5,0.2,0.2,0.8,766.2,life,0.6,0.4,read_men
0.0,0.1,0.5,0.1,0.3,0.6,766.3,life,0.6,0.4,read_men
0.0,0.0,0.6,0.1,0.3,0.7,766.4,life,0.6,0.4,read_men
0.0,0.1,0.6,0.0,0.3,0.6,766.5,life,0.6,0.4,read_men
0.2,0.3,0.3,0.0,0.2,0.5,766.6,human_voice,0.5,0.5,read_men
0.2,0.3,0.4,0.0,0.1,0.6000000000000001,766.7,life,0.5,0.5,read_men
0.1,0.3,0.4,0.0,0.2,0.5,766.8,life,0.6,0.4,read_men
0.1,0.4,0.3,0.0,0.2,0.4,766.9,human_voice,0.6,0.4,read_men
0.0,0.5,0.3,0.0,0.2,0.3,767.0,human_voice,0.7,0.3,read_men
0.0,0.4,0.3,0.0,0.3,0.3,767.1,human_voice,0.6,0.4,read_men
0.0,0.4,0.2,0.1,0.3,0.30000000000000004,767.2,human_voice,0.6,0.4,read_men
0.0,0.4,0.2,0.1,0.3,0.30000000000000004,767.3,human_voice,0.7,0.3,read_men
0.0,0.4,0.4,0.1,0.1,0.5,767.4,human_voice,0.7,0.3,read_men
0.1,0.4,0.2,0.1,0.2,0.4,767.5,human_voice,0.6,0.4,read_men
0.2,0.2,0.2,0.1,0.3,0.5,767.6,song,0.5,0.5,read_men
0.2,0.3,0.1,0.0,0.4,0.30000000000000004,767.7,song,0.4,0.6,read_women
0.1,0.5,0.1,0.0,0.3,0.2,767.8,human_voice,0.4,0.6,read_women
0.0,0.6,0.2,0.0,0.2,0.2,767.9,human_voice,0.4,0.6,read_women
0.0,0.6,0.3,0.0,0.1,0.3,768.0,human_voice,0.4,0.6,read_women
0.0,0.6,0.2,0.0,0.2,0.2,768.1,human_voice,0.3,0.7,read_women
0.1,0.7,0.2,0.0,0.0,0.30000000000000004,768.2,human_voice,0.3,0.7,read_women
0.0,0.8,0.1,0.1,0.0,0.2,768.3,human_voice,0.3,0.7,read_women
0.0,0.9,0.1,0.0,0.0,0.1,768.4,human_voice,0.3,0.7,read_women
0.1,0.8,0.1,0.0,0.0,0.2,768.5,human_voice,0.3,0.7,read_women
0.0,0.9,0.1,0.0,0.0,0.1,768.6,human_voice,0.3,0.7,read_women
0.0,1.0,0.0,0.0,0.0,0.0,768.7,human_voice,0.3,0.7,read_women
0.0,1.0,0.0,0.0,0.0,0.0,768.8,human_voice,0.3,0.7,read_women
0.0,1.0,0.0,0.0,0.0,0.0,768.9,human_voice,0.1,0.9,read_women
0.0,1.0,0.0,0.0,0.0,0.0,769.0,human_voice,0.1,0.9,read_women
0.0,1.0,0.0,0.0,0.0,0.0,769.1,human_voice,0.0,1.0,read_women
0.0,0.9,0.1,0.0,0.0,0.1,769.2,human_voice,0.0,1.0,read_women
0.0,1.0,0.0,0.0,0.0,0.0,769.3,human_voice,0.0,1.0,read_women
0.0,1.0,0.0,0.0,0.0,0.0,769.4,human_voice,0.0,1.0,read_women
0.0,1.0,0.0,0.0,0.0,0.0,769.5,human_voice,0.0,1.0,read_women
0.1,0.9,0.0,0.0,0.0,0.1,769.6,human_voice,0.0,1.0,read_women
0.1,0.9,0.0,0.0,0.0,0.1,769.7,human_voice,0.1,0.9,read_women
0.1,0.9,0.0,0.0,0.0,0.1,769.8,human_voice,0.1,0.9,read_women
0.1,0.9,0.0,0.0,0.0,0.1,769.9,human_voice,0.1,0.9,read_women
0.5,0.4,0.0,0.0,0.1,0.5,770.0,human,0.1,0.9,read_women
0.6,0.3,0.0,0.0,0.1,0.6,770.1,human,0.0,1.0,read_women
0.5,0.4,0.0,0.0,0.1,0.5,770.2,human,0.0,1.0,read_women
0.6,0.3,0.0,0.0,0.1,0.6,770.3,human,0.0,1.0,read_women
0.7,0.2,0.0,0.0,0.1,0.7,770.4,human,0.0,1.0,read_women
0.6,0.3,0.0,0.0,0.1,0.6,770.5,human,0.1,0.9,read_women
0.7,0.2,0.0,0.0,0.1,0.7,770.6,human,0.1,0.9,read_women
0.6,0.3,0.0,0.0,0.1,0.6,770.7,human,0.1,0.9,read_women
0.6,0.2,0.0,0.1,0.1,0.7,770.8,human,0.0,1.0,read_women
0.5,0.4,0.0,0.0,0.1,0.5,770.9,human,0.0,1.0,read_women
0.5,0.3,0.0,0.0,0.2,0.5,771.0,human,0.0,1.0,read_women
0.5,0.3,0.0,0.0,0.2,0.5,771.1,human,0.0,1.0,read_women
0.5,0.4,0.0,0.0,0.1,0.5,771.2,human,0.0,1.0,read_women
0.6,0.3,0.0,0.0,0.1,0.6,771.3,human,0.0,1.0,read_women
0.6,0.3,0.0,0.0,0.1,0.6,771.4,human,0.0,1.0,read_women
0.5,0.4,0.0,0.0,0.1,0.5,771.5,human,0.0,1.0,read_women
0.4,0.4,0.0,0.1,0.1,0.5,771.6,human,0.0,1.0,read_women
0.5,0.3,0.0,0.1,0.1,0.6,771.7,human,0.0,1.0,read_women
0.6,0.4,0.0,0.0,0.0,0.6,771.8,human,0.0,1.0,read_women
0.6,0.2,0.1,0.0,0.1,0.7,771.9,human,0.0,1.0,read_women
0.8,0.1,0.0,0.0,0.1,0.8,772.0,human,0.0,1.0,read_women
0.6,0.3,0.0,0.0,0.1,0.6,772.1,human,0.0,1.0,read_women
0.7,0.1,0.1,0.0,0.1,0.7999999999999999,772.2,human,0.0,1.0,read_women
0.6,0.3,0.0,0.0,0.1,0.6,772.3,human,0.0,1.0,read_women
0.5,0.5,0.0,0.0,0.0,0.5,772.4,human,0.0,1.0,read_women
0.8,0.2,0.0,0.0,0.0,0.8,772.5,human,0.0,1.0,read_women
0.4,0.5,0.0,0.0,0.1,0.4,772.6,human_voice,0.0,1.0,read_women
0.3,0.6,0.0,0.0,0.1,0.3,772.7,human_voice,0.0,1.0,read_women
0.5,0.4,0.0,0.0,0.1,0.5,772.8,human,0.0,1.0,read_women
0.5,0.4,0.0,0.0,0.1,0.5,772.9,human,0.0,1.0,read_women
0.6,0.3,0.0,0.0,0.1,0.6,773.0,human,0.0,1.0,read_women
0.6,0.3,0.0,0.0,0.1,0.6,773.1,human,0.0,1.0,read_women
0.6,0.3,0.0,0.0,0.1,0.6,773.2,human,0.0,1.0,read_women
0.6,0.3,0.0,0.0,0.1,0.6,773.3,human,0.0,1.0,read_women
0.6,0.3,0.1,0.0,0.0,0.7,773.4,human,0.0,1.0,read_women
0.5,0.4,0.1,0.0,0.0,0.6,773.5,human,0.0,1.0,read_women
0.5,0.4,0.1,0.0,0.0,0.6,773.6,human,0.0,1.0,read_women
0.6,0.4,0.0,0.0,0.0,0.6,773.7,human,0.0,1.0,read_women
0.5,0.3,0.1,0.0,0.1,0.6,773.8,human,0.0,1.0,read_women
0.3,0.6,0.1,0.0,0.0,0.4,773.9,human_voice,0.0,1.0,read_women
0.3,0.6,0.1,0.0,0.0,0.4,774.0,human_voice,0.0,1.0,read_women
0.2,0.6,0.0,0.0,0.2,0.2,774.1,human_voice,0.0,1.0,read_women
0.2,0.7,0.1,0.0,0.0,0.30000000000000004,774.2,human_voice,0.0,1.0,read_women
0.3,0.6,0.0,0.0,0.1,0.3,774.3,human_voice,0.3,0.7,read_women
0.1,0.7,0.0,0.0,0.2,0.1,774.4,human_voice,0.3,0.7,read_women
0.2,0.7,0.0,0.0,0.1,0.2,774.5,human_voice,0.3,0.7,read_women
0.1,0.7,0.0,0.0,0.2,0.1,774.6,human_voice,0.2,0.8,read_women
0.3,0.3,0.1,0.0,0.3,0.4,774.7,human,0.3,0.7,read_women
0.4,0.2,0.2,0.0,0.2,0.6000000000000001,774.8,human,0.1,0.9,read_women
0.2,0.4,0.1,0.0,0.3,0.30000000000000004,774.9,human_voice,0.1,0.9,read_women
0.2,0.1,0.4,0.0,0.3,0.6000000000000001,775.0,life,0.2,0.8,read_women
0.2,0.2,0.3,0.0,0.3,0.5,775.1,life,0.2,0.8,read_women
0.3,0.3,0.1,0.0,0.3,0.4,775.2,human,0.2,0.8,read_women
0.2,0.4,0.2,0.0,0.2,0.4,775.3,human_voice,0.4,0.6,read_women
0.1,0.3,0.3,0.0,0.3,0.4,775.4,human_voice,0.3,0.7,read_women
0.3,0.5,0.0,0.0,0.2,0.3,775.5,human_voice,0.3,0.7,read_women
0.2,0.6,0.0,0.1,0.1,0.30000000000000004,775.6,human_voice,0.3,0.7,read_women
0.2,0.5,0.0,0.0,0.3,0.2,775.7,human_voice,0.4,0.6,read_women
0.2,0.3,0.0,0.0,0.5,0.2,775.8,song,0.6,0.4,read_men
0.2,0.3,0.1,0.1,0.3,0.4,775.9,human_voice,0.8,0.2,read_men
0.3,0.3,0.1,0.0,0.3,0.4,776.0,human,0.7,0.3,read_men
0.4,0.3,0.1,0.0,0.2,0.5,776.1,human,0.7,0.3,read_men
0.4,0.3,0.1,0.0,0.2,0.5,776.2,human,0.6,0.4,read_men
0.4,0.2,0.1,0.0,0.3,0.5,776.3,human,0.6,0.4,read_men
0.3,0.1,0.1,0.0,0.5,0.4,776.4,song,0.6,0.4,read_men
0.2,0.1,0.2,0.0,0.5,0.4,776.5,song,0.6,0.4,read_men
0.2,0.2,0.2,0.1,0.3,0.5,776.6,song,0.7,0.3,read_men
0.2,0.2,0.2,0.1,0.3,0.5,776.7,song,0.7,0.3,read_men
0.4,0.2,0.1,0.0,0.3,0.5,776.8,human,0.6,0.4,read_men
0.4,0.2,0.1,0.0,0.3,0.5,776.9,human,0.5,0.5,read_men
0.4,0.2,0.1,0.0,0.3,0.5,777.0,human,0.4,0.6,read_women
0.4,0.3,0.0,0.0,0.3,0.4,777.1,human,0.4,0.6,read_women
0.4,0.3,0.0,0.0,0.3,0.4,777.2,human,0.3,0.7,read_women
0.4,0.2,0.0,0.0,0.4,0.4,777.3,human,0.4,0.6,read_women
0.4,0.2,0.0,0.0,0.4,0.4,777.4,human,0.5,0.5,read_men
0.2,0.3,0.0,0.1,0.4,0.30000000000000004,777.5,song,0.5,0.5,read_men
0.3,0.1,0.1,0.0,0.5,0.4,777.6,song,0.5,0.5,read_men
0.2,0.1,0.1,0.0,0.6,0.30000000000000004,777.7,song,0.6,0.4,read_men
0.3,0.1,0.1,0.0,0.5,0.4,777.8,song,0.5,0.5,read_men
0.2,0.1,0.1,0.0,0.6,0.30000000000000004,777.9,song,0.4,0.6,read_women
0.3,0.1,0.0,0.1,0.5,0.4,778.0,song,0.5,0.5,read_men
0.2,0.1,0.1,0.1,0.5,0.4,778.1,song,0.6,0.4,read_men
0.3,0.2,0.0,0.0,0.5,0.3,778.2,song,0.5,0.5,read_men
0.4,0.1,0.0,0.0,0.5,0.4,778.3,song,0.5,0.5,read_men
0.2,0.2,0.1,0.1,0.4,0.4,778.4,song,0.5,0.5,read_men
0.2,0.3,0.1,0.1,0.3,0.4,778.5,human_voice,0.5,0.5,read_men
0.2,0.2,0.1,0.1,0.4,0.4,778.6,song,0.5,0.5,read_men
0.2,0.2,0.1,0.1,0.4,0.4,778.7,song,0.6,0.4,read_men
0.1,0.2,0.2,0.1,0.4,0.4,778.8,song,0.5,0.5,read_men
0.1,0.2,0.2,0.1,0.4,0.4,778.9,song,0.8,0.2,read_men
0.3,0.2,0.1,0.1,0.3,0.5,779.0,human,0.8,0.2,read_men
0.3,0.3,0.1,0.2,0.1,0.6000000000000001,779.1,human,0.8,0.2,read_men
0.4,0.3,0.1,0.1,0.1,0.6,779.2,human,0.9,0.1,read_men
0.3,0.3,0.1,0.1,0.2,0.5,779.3,human,1.0,0.0,read_men
0.3,0.3,0.0,0.0,0.4,0.3,779.4,song,1.0,0.0,read_men
0.4,0.3,0.0,0.0,0.3,0.4,779.5,human,1.0,0.0,read_men
0.4,0.2,0.0,0.0,0.4,0.4,779.6,human,0.7,0.3,read_men
0.4,0.1,0.1,0.1,0.3,0.6,779.7,human,0.8,0.2,read_men
0.4,0.2,0.0,0.0,0.4,0.4,779.8,human,0.8,0.2,read_men
0.4,0.1,0.1,0.1,0.3,0.6,779.9,human,0.8,0.2,read_men
0.5,0.0,0.1,0.1,0.3,0.7,780.0,human,0.8,0.2,read_men
0.4,0.2,0.0,0.0,0.4,0.4,780.1,human,0.8,0.2,read_men
0.5,0.0,0.0,0.1,0.4,0.6,780.2,human,0.7,0.3,read_men
0.4,0.0,0.1,0.1,0.4,0.6,780.3,human,0.7,0.3,read_men
0.5,0.0,0.1,0.1,0.3,0.7,780.4,human,0.7,0.3,read_men
0.5,0.0,0.1,0.1,0.3,0.7,780.5,human,0.6,0.4,read_men
0.4,0.0,0.2,0.1,0.3,0.7000000000000001,780.6,human,0.5,0.5,read_men
0.3,0.3,0.1,0.0,0.3,0.4,780.7,human,0.4,0.6,read_women
